Ls,H_horiz,H_best,beta_best,gamma_c_best
197,3801.87348733353,3892.0276286241,-10,-106
198,3807.99994278231,3898.83874203281,-10,-107
199,3813.73937590596,3905.28416914144,-10,-108
200,3819.02227176999,3911.36715113134,-10,-109
201,3824.00303061077,3917.08362063092,-10,-110
202,3828.64797953379,3922.43366572753,-10,-111
203,3832.85409522705,3927.41774606692,-10,-112
204,3836.68284838554,3932.03668341135,-10,-113
205,3840.13747970487,3936.29165358375,-10,-114
206,3843.22163255755,3940.21089761735,-10,-115
207,3845.93934049326,3943.7485068769,-10,-115
208,3848.29501534379,3946.93022886117,-10,-116
209,3850.29343580323,3949.75729256029,-10,-117
210,3851.93973637465,3952.23256618146,-10,-118
211,3853.23939659038,3954.36455925561,-10,-118
212,3854.19823042462,3956.15925434205,-10,-119
213,3854.82237582663,3957.61389860831,-10,-120
214,3855.11828431021,3958.73179071518,-10,-120
215,3855.09271054101,3959.53892030791,-10,-121
216,3854.75270186834,3960.02049498702,-10,-122
217,3854.10558775271,3960.18740612325,-10,-122
218,3853.15896904381,3960.05248818993,-10,-123
219,3851.92070706764,3959.60726016248,-10,-123
220,3850.39891248447,3958.87936439801,-10,-124
221,3848.60193388297,3957.86146077001,-10,-125
222,3846.53834607867,3956.56907592861,-10,-125
223,3844.21693808853,3955.00370791572,-10,-126
224,3841.64670075648,3953.17843553463,-10,-126
225,3838.83681400835,3951.09783265794,-10,-127
226,3835.79663371782,3948.77577298063,-10,-127
227,3832.53567816895,3946.22051736766,-10,-128
228,3829.06361410445,3943.43678467824,-10,-128
229,3825.39024235232,3940.42659037351,-10,-129
230,3821.5254830281,3937.21923171582,-10,-129
231,3817.47936031312,3933.80424114518,-10,-129
232,3813.26198681401,3930.20305786123,-10,-130
233,3808.88354751219,3926.42349861865,-10,-130
234,3804.35428331659,3922.46691232838,-10,-130
235,3799.68447423703,3918.36096461112,-10,-131
236,3794.88442219949,3914.10094474155,-10,-131
237,3789.96443352902,3909.6953354512,-10,-132
238,3784.93480112994,3905.17152103816,-10,-132
239,3779.8057863967,3900.52276218304,-10,-132
240,3774.58760089309,3895.76081523387,-10,-133
241,3769.29038784064,3890.90942940079,-10,-133
242,3763.92420346106,3885.96405222862,-10,-133
243,3758.4989982204,3880.93500264979,-10,-133
244,3753.02459802608,3875.83301226776,-10,-134
245,3747.51068543053,3870.68025176373,-10,-134
246,3741.96678089765,3865.47350042224,-10,-134
247,3736.40222419085,3860.22249170532,-10,-134
248,3730.82615594277,3854.93676335636,-10,-134
249,3725.24749946897,3849.63638901253,-10,-135
250,3719.67494288832,3844.31965066964,-10,-135
251,3714.11692161428,3838.99491265084,-10,-135
252,3708.5816012811,3833.67073205832,-10,-135
253,3703.07686116924,3828.35537502811,-10,-135
254,3697.61027819365,3823.05679913153,-10,-135
255,3692.1891115179,3817.78936294592,-10,-136
256,3686.82028785556,3812.554290638,-10,-136
257,3681.51038751867,3807.35734005189,-10,-136
258,3676.26563127106,3802.20507225003,-10,-136
259,3671.09186804146,3797.10366341512,-10,-136
260,3665.99456354865,3792.05889225802,-10,-136
261,3660.97878988749,3787.07612847073,-10,-136
262,3656.04921612082,3782.16032227461,-10,-136
263,3651.21009991852,3777.31599510946,-10,-136
264,3646.46528028031,3772.54723150427,-10,-136
265,3641.81817137458,3767.8592419493,-10,-137
266,3637.27175752048,3763.25434148811,-10,-137
267,3632.82858933539,3758.73406670118,-10,-137
268,3628.49078106485,3754.30069910039,-10,-137
269,3624.26000910633,3749.95606158622,-10,-137
270,3620.137511733,3745.70151795986,-10,-137
271,3616.12409001779,3741.53797374871,-10,-137
272,3612.22010995276,3737.46587833974,-10,-137
273,3608.42550575293,3733.48522840938,-10,-137
274,3604.73978432842,3729.59557263228,-10,-137
275,3601.16203090331,3725.79601764536,-10,-137
276,3597.69091575418,3722.08642090599,-10,-136
277,3594.32470203649,3718.46588311159,-10,-136
278,3591.06125466191,3714.93067772508,-10,-136
279,3587.89805018507,3711.47822401346,-10,-136
280,3584.83218765398,3708.10554647611,-10,-136
281,3581.86040037432,3704.80928753192,-10,-136
282,3578.97906853411,3701.58572114718,-10,-136
283,3576.18423263179,3698.43076734207,-10,-136
284,3573.47160764815,3695.34000750996,-10,-136
285,3570.83659789979,3692.30870048129,-10,-136
286,3568.27431250961,3689.33293269362,-10,-135
287,3565.77958142836,3686.41320137667,-10,-135
288,3563.34697193984,3683.53739062271,-10,-135
289,3560.97080558162,3680.6996374213,-10,-135
290,3558.64517541266,3677.89384493277,-10,-135
291,3556.36396355931,3675.11370147684,-10,-135
292,3554.12085897162,3672.35314324079,-10,-134
293,3551.90937532268,3669.61575238032,-10,-134
294,3549.72286898504,3666.88441862996,-10,-134
295,3547.55455701993,3664.15215820365,-10,-134
296,3545.39753511676,3661.41186909502,-10,-134
297,3543.24479542303,3658.66872813453,-10,-133
298,3541.08924420725,3655.90398873322,-10,-133
299,3538.92371930034,3653.10980384406,-10,-133
300,3536.74100726439,3650.27878183868,-10,-133
301,3534.53386024084,3647.41750097135,-10,-132
302,3532.29501243408,3644.50607771226,-10,-132
303,3530.01719618996,3641.53595846687,-10,-132
304,3527.69315763301,3638.51585051615,-10,-131
305,3525.31567182994,3635.42273314785,-10,-131
306,3522.8775574515,3632.25126426476,-10,-130
307,3520.37169090879,3629.0083323982,-10,-130
308,3517.79101994443,3625.6709010056,-10,-130
309,3515.12857666354,3622.24033135714,-10,-129
310,3512.37748999333,3618.71202064827,-10,-129
311,3509.53099756483,3615.06889138733,-10,-129
312,3506.5824570141,3611.32319624074,-10,-128
313,3503.52535670453,3607.45073411833,-10,-128
314,3500.35332587588,3603.45235422293,-10,-127
315,3497.06014422943,3599.32641734567,-10,-127
316,3493.6397509626,3595.06805305973,-10,-126
317,3490.08625326979,3590.66730492353,-10,-126
318,3486.39393432982,3586.12268642448,-10,-125
319,3482.55726080364,3581.42499646694,-10,-125
320,3478.57088986902,3576.5755254206,-10,-124
321,3474.42967582215,3571.56286838066,-10,-123
322,3470.12867627882,3566.39625025575,-10,-123
323,3465.66315801062,3561.05334421356,-10,-122
324,3461.02860245427,3555.54435251118,-10,-122
325,3456.22071093478,3549.86026268613,-10,-121
326,3451.23540964558,3543.99380921992,-10,-120
327,3446.06885443149,3537.96067994824,-10,-120
328,3440.71743542274,3531.74001696951,-10,-119
329,3435.17778157147,3525.33125406342,-10,-118
330,3429.44676514473,3518.739159182,-10,-118
331,3423.52150623186,3511.9606494759,-10,-117
332,3417.39937732823,3504.99035356913,-10,-116
333,3411.07800806206,3497.82786730329,-10,-115
334,3404.55529013753,3490.47417460898,-10,-115
335,3397.82938257527,3482.90849210966,-10,-114
336,3390.8987173413,3475.173391496,-10,-113
337,3383.76200546926,3467.245717831,-10,-112
338,3376.41824379861,3459.12621370455,-10,-111
339,3368.81505742258,3450.81585363103,-10,-110
340,3361.04497024341,3442.31584802788,-10,-109
341,3353.13907983655,3433.62764853447,-10,-108
342,3344.9630875029,3424.75626895553,-10,-107
343,3336.57961749837,3415.7002066672,-10,-106
344,3327.98958161914,3406.46166627404,-10,-105
345,3319.19426077521,3397.04315112941,-10,-104
346,3310.19532753852,3387.44746828178,-10,-103
347,3300.99487432045,3377.67775386782,-10,-102
348,3291.59544948926,3367.74006326648,-10,-100
349,3282.0001053531,3357.638627176,-10,-99
350,3272.21246563447,3347.37541466454,-10,-98
351,3262.23682916329,3336.95533136238,-10,-97
352,3252.07834752996,3326.3840174671,-10,-96
353,3241.74334848638,3315.67455593541,-10,-94
354,3231.23987188069,3304.82993080884,-10,-93
355,3220.57925299706,3293.86223716658,-10,-92
356,3209.78578356434,3282.79400273784,-10,-90
357,3198.85281940623,3271.62513020036,-10,-89
358,3187.7714795728,3260.34080185041,-10,-88
359,3176.54135441557,3248.93982163808,-10,-87
360,3165.16417412268,3237.430238059,-10,-85
