Ls,H_horiz,H_best,beta_best,gamma_c_best
226,1820.91968850657,1869.16902959137,5,25
227,1799.9148542575,1847.62615782293,5,25
228,1779.19610440854,1826.36913896568,5,25
229,1758.77605168995,1805.41130817713,5,25
230,1738.66700736559,1784.76761120401,5,24
231,1718.88096805995,1764.44993213557,5,24
232,1699.42960358635,1744.46962889387,5,24
233,1680.32424580648,1724.83880237546,5,24
234,1661.57587854605,1705.56925557697,5,24
235,1643.19512858514,1686.67282978801,5,23
236,1625.19225773573,1668.16246294548,5,23
237,1607.57715601257,1650.04625603356,5,23
238,1590.3593358973,1632.33440206237,5,23
239,1573.54792768936,1615.03669198818,5,23
240,1557.15167593074,1598.16251022566,5,23
241,1541.17893688567,1581.72240127454,5,22
242,1525.63767704978,1565.72389025001,5,22
243,1510.5354726579,1550.17447543191,5,22
244,1495.87951015312,1535.08189672111,5,22
245,1481.6765875751,1520.45348167988,5,22
246,1467.9331168198,1506.29614743862,5,22
247,1454.65512671845,1492.61655836425,5,21
248,1441.84826687876,1479.4220882004,5,21
249,1429.5178122278,1466.71692058242,5,21
250,1417.66866819231,1454.50637080823,5,21
251,1406.30537644912,1442.79536560733,5,21
252,1395.43212117611,1431.58844952611,5,21
253,1385.05273573208,1420.88979180745,5,21
254,1375.17070969281,1410.7031936854,5,21
255,1365.78919616956,1401.03209601422,5,21
256,1356.91101933643,1391.87958715088,5,21
257,1348.53868209331,1383.24899175744,5,20
258,1340.67437379234,1375.14236409141,5,20
259,1333.3199779573,1367.56148180452,5,20
260,1326.47707992796,1360.50810655512,5,20
261,1320.1469743638,1353.98368778088,5,20
262,1314.33067254516,1347.98937045834,5,20
263,1309.02890941369,1342.52600259454,5,20
264,1304.24215029831,1337.59414239058,5,20
265,1299.97059727737,1333.1940650218,5,20
266,1296.21419513357,1329.32576898539,5,20
267,1292.97263686277,1325.98898197202,5,20
268,1290.24536870448,1323.18316622477,5,20
269,1288.03159466714,1320.90752335547,5,20
270,1286.33028052821,1319.16099859524,5,20
271,1285.14015729472,1317.94228446354,5,20
272,1284.45972411702,1317.24982384698,5,20
273,1284.2872506544,1317.08181248665,5,20
274,1284.62077889788,1317.43620087965,5,20
275,1285.45812446177,1318.31069560785,5,20
276,1286.79687736153,1319.70276011367,5,20
277,1288.63440230145,1321.60961494918,5,20
278,1290.96783850151,1324.02823753155,5,20
279,1293.79409909751,1326.9553614433,5,20
280,1297.10987015431,1330.38747532181,5,20
281,1300.91160933575,1334.32082138717,5,20
282,1305.1955442795,1338.75139366249,5,20
283,1309.95767072834,1343.67493594412,5,20
284,1315.19375047271,1349.08723442057,5,21
285,1320.89930916171,1354.98386788295,5,21
286,1327.06963404202,1361.359253648,5,21
287,1333.6997716854,1368.20811369474,5,21
288,1340.78452576661,1375.52490820769,5,21
289,1348.31845495355,1383.30383339767,5,21
290,1356.29587097168,1391.53881953579,5,21
291,1364.71083690353,1400.22352926767,5,21
292,1373.55716578301,1409.35135627291,5,21
293,1382.82841954238,1418.91542433282,5,21
294,1392.51790836736,1428.91003450978,5,22
295,1402.61869051293,1439.32656380154,5,22
296,1413.12357262937,1450.15718141039,5,22
297,1424.02511064422,1461.39393536421,5,22
298,1435.31561124175,1473.02860723508,5,22
299,1446.98713397758,1485.05271476999,5,22
300,1459.03149406089,1497.45812889607,5,23
301,1471.44026583225,1510.23682060802,5,23
302,1484.20478695986,1523.37806857549,5,23
303,1497.31616337161,1536.87237979795,5,23
304,1510.76527493545,1550.71002213612,5,23
305,1524.5427818948,1564.88103167971,5,23
306,1538.63913206043,1579.37752524805,5,24
307,1553.04456875518,1594.18727706433,5,24
308,1567.74913950211,1609.29923417506,5,24
309,1582.7427054419,1624.70253094782,5,24
310,1598.01495146017,1640.38617832135,5,24
311,1613.55539700049,1656.34001970619,5,25
312,1629.35340753433,1672.553560912,5,25
313,1645.39820665494,1689.01365498464,5,25
314,1661.67888875772,1705.70878858425,5,25
315,1678.18443226639,1722.62717417335,5,25
316,1694.90371336036,1739.75781385011,5,26
317,1711.82552015594,1757.09059300596,5,26
318,1728.93856729101,1774.61110749741,5,26
319,1746.23151086067,1792.30734312504,5,26
320,1763.69296364922,1810.16724873684,5,26
321,1781.31151060221,1828.18137308665,5,27
322,1799.07572448122,1846.33641910423,5,27
323,1816.97418164316,1864.61908378699,5,27
324,1834.99547788511,1883.01733813742,5,27
325,1853.12824429629,1901.52164827504,5,28
326,1871.3611630583,1920.11972604637,5,28
327,1889.68298313594,1938.79782039056,5,28
328,1908.08253580165,1957.54419418787,5,28
329,1926.548749938,1976.35107327717,5,29
330,1945.07066706417,1995.20432213157,5,29
331,1963.63745603441,2014.09154955411,5,29
332,1982.23842735841,2033.00309353087,5,30
333,2000.86304709631,2051.93033374812,5,30
334,2019.50095028304,2070.85869425234,5,30
335,2038.14195384039,2089.77763051755,5,31
336,2056.77606893744,2108.68242590668,5,31
337,2075.39351276362,2127.55730156696,5,31
338,2093.98471968174,2146.39231827017,5,31
339,2112.54035173189,2165.18360930271,5,32
340,2131.05130846041,2183.91659103767,5,32
341,2149.50873605188,2202.58312157577,5,33
342,2167.90403574542,2221.1782866491,5,33
343,2186.2288715205,2239.6881642578,5,33
344,2204.47517704059,2258.10731130583,5,34
345,2222.63516184703,2276.42909137555,5,34
346,2240.70131679858,2294.64172525622,5,34
347,2258.66641875588,2312.74345053323,5,35
348,2276.52353451307,2330.72342833389,5,35
349,2294.26602398231,2348.57493390795,5,36
350,2311.88754263996,2366.29575225059,5,36
351,2329.38204324624,2383.87389671891,5,36
352,2346.74377685274,2401.3099720226,5,37
353,2363.96729311541,2418.59382382932,5,37
354,2381.04743993244,2435.72246898331,5,38
355,2397.97936242941,2452.69186811721,5,38
356,2414.75850131593,2469.49470939078,5,39
357,2431.38059063977,2486.13200857483,5,39
358,2447.84165496676,2502.59317945775,5,40
359,2464.13800601571,2518.88319827327,5,40
360,2480.26623877936,2534.99010393629,5,40
